City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
452,Turukhansk,RU,2022-02-07 01:55:17,65.8167,87.9833,-25.38,100,45,3.89,scattered clouds
453,Moissac,FR,2022-02-07 01:55:18,44.1024,1.0945,50.27,84,92,17.98,overcast clouds
454,Axim,GH,2022-02-07 01:55:19,4.8699,-2.2405,78.19,87,100,4.59,overcast clouds
455,Stolin,BY,2022-02-07 01:55:19,51.8912,26.846,33.17,98,100,15.39,light snow
456,Viransehir,TR,2022-02-07 01:55:19,37.2353,39.7631,36.09,62,0,5.32,clear sky
457,Saint-Augustin,CA,2022-02-07 01:55:20,51.226,-58.6502,-23.22,91,16,5.3,few clouds
458,Santa Maria,BR,2022-02-07 01:55:21,-29.6842,-53.8069,65.5,68,0,2.3,clear sky
459,Biltine,TD,2022-02-07 01:55:21,14.5333,20.9167,61.07,19,0,14.14,clear sky
460,Kargopol,RU,2022-02-07 01:55:22,61.5071,38.9456,9.64,95,97,7.81,overcast clouds
461,Manono,CD,2022-02-07 01:55:22,-7.3,27.4167,67.3,99,100,2.3,light rain
462,Trat,TH,2022-02-07 01:55:22,12.5,102.5,84.25,51,100,8.34,overcast clouds
463,Hudson Bay,CA,2022-02-07 01:55:23,52.85,-102.3842,8.91,94,99,6.69,overcast clouds
464,San Patricio,US,2022-02-07 01:55:23,28.017,-97.5169,59.68,82,100,10.83,overcast clouds
465,Hambantota,LK,2022-02-07 01:55:24,6.1241,81.1185,77.34,88,40,4.61,scattered clouds
466,Lamar,US,2022-02-07 01:54:04,33.6668,-95.5836,48.11,34,0,0.0,clear sky
467,Kashi,CN,2022-02-07 01:55:26,39.4547,75.9797,28.26,79,40,4.47,scattered clouds
468,Strezhevoy,RU,2022-02-07 01:55:26,60.7333,77.5889,-2.02,98,10,7.92,clear sky
469,Egvekinot,RU,2022-02-07 01:55:27,66.3167,-179.1667,-11.78,84,1,8.55,clear sky
470,Uarini,BR,2022-02-07 01:55:27,-2.99,-65.1083,78.75,97,100,1.7,overcast clouds
471,Saint-Pierre,RE,2022-02-07 01:55:28,-21.3393,55.4781,78.48,78,0,6.91,clear sky
472,Pocone,BR,2022-02-07 01:55:28,-16.2567,-56.6228,73.92,93,100,4.29,overcast clouds
473,Novo Cruzeiro,BR,2022-02-07 01:55:28,-17.4681,-41.8753,64.56,97,100,1.3,overcast clouds
474,Naze,JP,2022-02-07 01:55:29,28.3667,129.4833,54.52,59,100,3.6,overcast clouds
475,Lewistown,US,2022-02-07 01:55:29,40.5992,-77.5714,30.18,68,0,3.44,light intensity drizzle
476,Newnan,US,2022-02-07 01:52:40,33.3807,-84.7997,47.71,50,100,1.01,overcast clouds
477,Mount Isa,AU,2022-02-07 01:55:30,-20.7333,139.5,87.57,40,75,11.5,broken clouds
478,Hasaki,JP,2022-02-07 01:52:57,35.7333,140.8333,45.28,37,6,9.13,clear sky
479,Kytmanovo,RU,2022-02-07 01:55:30,53.4593,85.4479,-3.5,98,100,2.42,overcast clouds
480,Alihe,CN,2022-02-07 01:52:12,50.5667,123.7167,7.18,68,68,2.82,broken clouds
481,Palu,ID,2022-02-07 01:55:32,-0.8917,119.8707,88.36,61,99,3.0,overcast clouds
482,Roscommon,IE,2022-02-07 01:55:33,53.6333,-8.1833,41.29,88,80,4.97,broken clouds
483,Akyab,MM,2022-02-07 01:55:33,20.15,92.9,62.11,55,96,6.64,overcast clouds
484,Businga,CD,2022-02-07 01:55:33,3.3333,20.8833,68.81,33,96,3.29,overcast clouds
485,Asuncion Nochixtlan,MX,2022-02-07 01:55:34,17.4667,-97.2333,53.65,75,46,3.96,scattered clouds
486,Matagami,CA,2022-02-07 01:55:34,49.7502,-77.6328,8.71,85,100,0.0,light snow
487,Cape Coast,GH,2022-02-07 01:55:35,5.1053,-1.2466,79.36,87,98,8.32,overcast clouds
488,Novyy Urengoy,RU,2022-02-07 01:55:35,66.0833,76.6333,-21.19,100,80,1.83,broken clouds
489,Pinotepa Nacional,MX,2022-02-07 01:55:36,16.3167,-98.0167,73.67,78,10,0.36,clear sky
490,Nador,MA,2022-02-07 01:54:15,35.174,-2.9287,57.45,82,40,5.75,scattered clouds
491,Nantucket,US,2022-02-07 01:52:32,41.2835,-70.0995,32.14,70,0,10.36,clear sky
492,Phalaborwa,ZA,2022-02-07 01:55:36,-23.943,31.1411,70.88,85,6,9.64,clear sky
493,Muli,MV,2022-02-07 01:55:37,2.9167,73.5667,81.45,63,14,11.41,few clouds
494,Namatanai,PG,2022-02-07 01:55:37,-3.6667,152.4333,85.93,65,100,6.38,overcast clouds
495,Sobolevo,RU,2022-02-07 01:55:38,54.4299,31.8996,30.18,94,99,14.34,light snow
496,Golden,US,2022-02-07 01:55:38,39.7555,-105.2211,32.14,55,20,1.99,few clouds
497,Nagua,DO,2022-02-07 01:55:40,19.3832,-69.8474,74.44,90,32,6.22,scattered clouds
498,Wencheng,CN,2022-02-07 01:55:40,33.0559,113.7978,32.49,83,100,6.64,snow
499,Moanda,GA,2022-02-07 01:55:40,-1.5575,13.2178,71.67,86,81,3.02,broken clouds
500,Vostok,RU,2022-02-07 01:55:41,46.4856,135.8833,5.11,83,98,4.14,overcast clouds
501,Ascension,US,2022-02-07 01:55:41,30.2169,-90.9001,46.27,67,0,0.0,clear sky
502,Kasongo-Lunda,CD,2022-02-07 01:55:42,-6.4667,16.8167,69.71,98,100,1.3,overcast clouds
503,Biak,ID,2022-02-07 01:51:45,-0.9131,122.8766,82.76,65,98,1.86,overcast clouds
504,Santa Cruz,BO,2022-02-07 01:54:40,-17.8,-63.1667,74.66,73,40,5.75,scattered clouds
505,Kisangani,CD,2022-02-07 01:55:43,0.5167,25.2,68.04,55,100,1.25,overcast clouds
506,Atar,MR,2022-02-07 01:55:44,20.5169,-13.0499,69.67,11,0,5.5,clear sky
507,Chapais,CA,2022-02-07 01:55:45,49.7834,-74.8492,4.78,95,100,6.08,light snow
508,Ipixuna,BR,2022-02-07 01:55:45,-1.7625,-48.8043,75.15,97,100,2.62,heavy intensity rain
509,Cherdakly,RU,2022-02-07 01:55:46,54.3594,48.845,19.35,93,100,6.71,overcast clouds
510,Chateauroux,FR,2022-02-07 01:55:47,46.8167,1.7,50.0,93,100,18.41,overcast clouds
511,Lodingen,NO,2022-02-07 01:55:47,68.414,15.9951,30.43,69,100,1.97,overcast clouds
512,Neepawa,CA,2022-02-07 01:53:11,50.2289,-99.4664,1.8,96,100,8.99,light snow
513,Cartagena,CO,2022-02-07 01:55:48,10.3997,-75.5144,78.42,78,40,10.36,scattered clouds
514,Nakhon Thai,TH,2022-02-07 01:55:49,17.1006,100.8374,81.39,59,100,2.28,overcast clouds
515,Tura,IN,2022-02-07 01:55:49,25.5198,90.2201,56.55,69,0,1.88,clear sky
516,Oxford,GB,2022-02-07 01:55:50,51.7522,-1.256,41.92,80,9,1.99,clear sky
517,Lagos,NG,2022-02-07 01:53:29,6.5833,3.75,80.92,96,36,1.43,scattered clouds
518,Rio Grande,BR,2022-02-07 01:53:37,-32.035,-52.0986,64.51,61,0,14.74,clear sky
519,Lompoc,US,2022-02-07 01:55:51,34.6391,-120.4579,62.91,67,0,9.22,clear sky
520,Behbahan,IR,2022-02-07 01:55:52,30.5959,50.2417,42.12,65,0,6.53,clear sky
521,Umm Lajj,SA,2022-02-07 01:55:53,25.0213,37.2685,65.62,36,0,15.19,clear sky
522,Novobirilyussy,RU,2022-02-07 01:55:53,56.9514,90.6661,2.82,96,52,4.54,broken clouds
523,Blue Springs,US,2022-02-07 01:55:54,39.0169,-94.2816,39.11,77,22,7.83,few clouds
524,Severnyy,RU,2022-02-07 01:55:54,50.677,36.5532,32.04,80,40,4.47,light snow
525,Komsomolskiy,UZ,2022-02-07 01:55:55,40.4272,71.7189,38.12,87,100,4.61,overcast clouds
526,Altamira,BR,2022-02-07 01:55:36,-3.2033,-52.2064,73.06,99,100,2.35,overcast clouds
527,Hobyo,SO,2022-02-07 01:55:56,5.3505,48.5268,75.7,71,100,17.63,overcast clouds
528,Qaqortoq,GL,2022-02-07 01:55:56,60.7167,-46.0333,11.37,60,100,29.82,overcast clouds
529,Murray Bridge,AU,2022-02-07 01:55:57,-35.1167,139.2667,91.31,23,3,15.64,clear sky
530,Kapit,MY,2022-02-07 01:55:57,2.0167,112.9333,76.71,96,100,1.54,overcast clouds
531,Saint-Georges,GD,2022-02-07 01:55:58,12.0564,-61.7485,78.48,83,75,14.97,broken clouds
532,Ponta Delgada,PT,2022-02-07 01:54:42,37.7333,-25.6667,60.49,82,75,11.5,broken clouds
533,Labuan,MY,2022-02-07 01:55:59,5.2767,115.2417,84.36,78,40,5.99,scattered clouds
534,Belmonte,BR,2022-02-07 01:55:59,-15.8631,-38.8828,79.3,85,38,6.49,scattered clouds
535,Johnstown,US,2022-02-07 01:51:34,40.3267,-78.922,30.15,75,0,9.22,clear sky
536,Saveh,IR,2022-02-07 01:56:00,35.0213,50.3566,40.32,59,100,4.74,overcast clouds
537,Pangkalanbuun,ID,2022-02-07 01:56:01,-2.6833,111.6167,75.9,94,100,2.33,overcast clouds
538,Miami,US,2022-02-07 01:51:45,25.7743,-80.1937,75.22,85,20,3.0,few clouds
539,Tambun,ID,2022-02-07 01:56:02,-6.2641,107.0712,83.48,94,40,3.44,mist
540,Van Buren,US,2022-02-07 01:56:03,35.4368,-94.3483,40.19,88,83,2.68,broken clouds
541,Belyy Yar,RU,2022-02-07 01:56:03,53.6039,91.3903,-2.31,78,100,2.24,mist
542,Launceston,AU,2022-02-07 01:56:04,-41.45,147.1667,75.61,44,0,3.0,clear sky
543,Osa,RU,2022-02-07 01:56:04,57.2829,55.4567,13.62,92,100,4.54,overcast clouds
544,Mecca,SA,2022-02-07 01:56:05,21.4267,39.8261,63.7,48,0,2.73,clear sky
545,Galesong,ID,2022-02-07 01:56:05,-5.3166,119.3661,80.62,74,17,10.4,few clouds
546,Rusii Munti,RO,2022-02-07 01:56:06,46.9167,24.85,37.27,87,100,2.55,overcast clouds
547,Severobaykalsk,RU,2022-02-07 01:56:06,55.65,109.3167,7.97,85,100,2.04,overcast clouds
548,Pierre,US,2022-02-07 01:56:06,44.3683,-100.351,40.28,53,53,4.21,broken clouds
549,Svetlaya,RU,2022-02-07 01:56:07,46.5389,138.3297,15.85,53,6,3.49,clear sky
550,Cabo San Lucas,MX,2022-02-07 01:56:07,22.8909,-109.9124,67.14,68,0,2.59,clear sky
551,Diego De Almagro,CL,2022-02-07 01:56:08,-26.3667,-70.05,66.96,32,0,1.28,clear sky
552,Kholmsk,RU,2022-02-07 01:56:08,47.0511,142.0569,20.08,79,100,15.05,overcast clouds
553,Canutama,BR,2022-02-07 01:56:09,-6.5339,-64.3831,72.7,99,100,2.06,overcast clouds
554,Auki,SB,2022-02-07 01:56:09,-8.7676,160.7034,84.81,78,100,11.21,overcast clouds
555,Bairiki,KI,2022-02-07 01:56:10,1.3292,172.9752,86.0,74,20,12.66,few clouds
556,Taksimo,RU,2022-02-07 01:56:10,56.3444,114.8794,-2.0,94,100,0.56,overcast clouds
557,Taunggyi,MM,2022-02-07 01:56:10,20.7833,97.0333,56.26,49,3,4.74,clear sky
558,Praya,CV,2022-02-07 01:54:06,14.9215,-23.5087,68.54,83,0,16.11,clear sky
559,Shingu,JP,2022-02-07 01:56:11,33.7333,135.9833,43.79,41,85,9.1,overcast clouds
560,Ballina,AU,2022-02-07 01:56:12,-28.8667,153.5667,77.04,76,40,12.66,light rain
561,Barcelos,PT,2022-02-07 01:56:12,41.5388,-8.6151,49.68,66,64,5.12,broken clouds
562,Graulhet,FR,2022-02-07 01:56:13,43.7669,1.9894,46.35,84,100,16.89,overcast clouds
563,Anahuac,MX,2022-02-07 01:56:13,27.2333,-100.15,56.21,32,100,7.43,overcast clouds
564,Gravdal,NO,2022-02-07 01:56:13,68.1214,13.5031,34.56,82,100,9.37,light snow
565,Weihai,CN,2022-02-07 01:56:14,37.5017,122.1136,33.78,57,100,5.17,overcast clouds
566,Laguna,US,2022-02-07 01:56:14,38.421,-121.4238,62.44,60,0,5.75,clear sky
567,Dingzhou,CN,2022-02-07 01:56:15,38.5131,114.9956,28.51,35,100,4.18,overcast clouds
568,Zwickau,DE,2022-02-07 01:56:15,50.7167,12.4833,38.21,79,100,21.39,overcast clouds
569,Mananjary,MG,2022-02-07 01:56:16,-21.2167,48.3333,76.42,96,98,4.63,light rain
570,Yulara,AU,2022-02-07 01:56:16,-25.2406,130.9889,87.64,22,0,8.05,clear sky
571,Galle,LK,2022-02-07 01:56:17,6.0367,80.217,79.23,72,99,1.16,overcast clouds
572,Kalemie,CD,2022-02-07 01:56:17,-5.9475,29.1947,68.13,92,100,6.29,light rain
573,Halifax,CA,2022-02-07 01:55:09,44.6453,-63.5724,14.0,85,42,4.61,scattered clouds
574,Tigre,AR,2022-02-07 01:56:18,-34.426,-58.5796,68.0,71,0,6.91,clear sky
575,Necochea,AR,2022-02-07 01:55:29,-38.5473,-58.7368,60.04,64,95,12.97,overcast clouds
576,Fruitvale,US,2022-02-07 01:56:18,39.0817,-108.4968,36.93,47,0,1.01,clear sky
577,Ust-Tsilma,RU,2022-02-07 01:56:19,65.441,52.1498,15.8,90,100,9.62,overcast clouds
578,Kirksville,US,2022-02-07 01:54:36,40.1948,-92.5833,33.75,82,100,4.0,overcast clouds
579,Port Keats,AU,2022-02-07 01:56:20,-14.25,129.55,86.85,66,83,5.57,broken clouds
580,Sibolga,ID,2022-02-07 01:56:21,1.7427,98.7792,80.94,74,97,0.83,overcast clouds
581,Dongli,CN,2022-02-07 01:56:21,23.5656,116.8194,57.18,82,100,4.47,light rain
582,Dourbali,TD,2022-02-07 01:56:22,11.8091,15.8632,65.53,12,3,10.58,clear sky
583,Christchurch,NZ,2022-02-07 01:56:22,-43.5333,172.6333,64.94,65,20,1.99,few clouds
584,Bima,ID,2022-02-07 01:56:23,-8.4667,118.7167,85.95,72,34,5.55,scattered clouds
585,Dauriya,RU,2022-02-07 01:56:23,49.9333,116.8667,1.51,98,81,5.08,broken clouds
586,Solwezi,ZM,2022-02-07 01:56:24,-12.1688,26.3894,61.86,99,100,5.5,light rain
587,Zephyrhills,US,2022-02-07 01:52:09,28.2336,-82.1812,61.72,92,100,6.15,overcast clouds
588,Mineiros,BR,2022-02-07 01:56:24,-17.5694,-52.5511,71.11,90,100,1.86,overcast clouds
589,Sao Miguel Do Araguaia,BR,2022-02-07 01:56:25,-13.275,-50.1628,73.78,89,100,3.13,overcast clouds
590,Neustadt,DE,2022-02-07 01:56:25,49.7117,12.0872,36.28,92,100,4.0,moderate rain
591,Rocha,UY,2022-02-07 01:56:26,-34.4833,-54.3333,63.41,85,100,14.88,overcast clouds
592,Nuuk,GL,2022-02-07 01:56:24,64.1835,-51.7216,1.8,71,100,7.58,overcast clouds
593,Biloela,AU,2022-02-07 01:56:26,-24.4167,150.5,85.62,33,21,12.48,few clouds
594,Flinders,AU,2022-02-07 01:55:55,-34.5833,150.8552,76.05,67,47,11.99,light rain
595,Muros,ES,2022-02-07 01:55:21,42.7762,-9.0603,51.24,91,24,8.84,few clouds
596,Orange,US,2022-02-07 01:56:27,33.7,-117.7675,74.66,42,0,1.99,clear sky
597,Zigong,CN,2022-02-07 01:56:28,29.3416,104.7769,43.48,83,100,2.48,overcast clouds
598,Fez,MA,2022-02-07 01:56:28,34.0372,-4.9998,52.05,76,0,14.97,clear sky
599,Lavrentiya,RU,2022-02-07 01:56:29,65.5833,-171.0,-14.1,95,43,2.46,scattered clouds
600,Bathsheba,BB,2022-02-07 01:56:29,13.2167,-59.5167,79.41,78,75,14.97,broken clouds
601,Kenora,CA,2022-02-07 01:52:34,49.8167,-94.4337,4.39,85,20,3.44,few clouds
602,Chateau-Gontier,FR,2022-02-07 01:56:30,47.8333,-0.7,50.95,83,99,14.32,overcast clouds
603,Wau,SS,2022-02-07 01:56:30,7.7029,27.9953,65.89,24,6,5.03,clear sky
604,Beacon,US,2022-02-07 01:56:31,41.5048,-73.9696,27.66,88,0,5.75,clear sky
605,San Luis,AR,2022-02-07 01:56:31,-33.295,-66.3356,61.88,34,0,12.37,clear sky
606,Ilulissat,GL,2022-02-07 01:51:37,69.2167,-51.1,-2.49,99,100,6.4,overcast clouds
607,Te Anau,NZ,2022-02-07 01:56:32,-45.4167,167.7167,68.83,42,23,2.89,few clouds
608,Bellmead,US,2022-02-07 01:56:32,31.594,-97.1089,46.78,67,0,0.0,clear sky
609,Cedar City,US,2022-02-07 01:54:24,37.6775,-113.0619,34.18,41,0,4.41,clear sky
610,Nemuro,JP,2022-02-07 01:56:33,43.3236,145.575,28.83,71,25,11.81,scattered clouds
611,Oktyabrskiy,RU,2022-02-07 01:56:33,54.4815,53.471,11.43,98,100,2.98,overcast clouds
612,Antalaha,MG,2022-02-07 01:56:34,-14.9003,50.2788,74.82,85,51,4.21,broken clouds
613,Amapa,BR,2022-02-07 01:56:34,1.0,-52.0,71.55,99,100,1.59,overcast clouds
614,Owosso,US,2022-02-07 01:56:35,42.9978,-84.1766,29.64,74,40,3.0,scattered clouds
615,Eyl,SO,2022-02-07 01:56:35,7.9803,49.8164,73.13,78,100,13.42,overcast clouds
616,Lancaster,US,2022-02-07 01:56:01,40.2504,-76.2499,29.52,70,0,6.22,clear sky
617,Puerto Suarez,BO,2022-02-07 01:56:36,-18.95,-57.8,75.04,92,100,2.24,overcast clouds
618,San Felipe,VE,2022-02-07 01:56:36,10.3399,-68.7425,71.13,95,87,3.6,overcast clouds
619,Itacare,BR,2022-02-07 01:56:37,-14.2775,-38.9967,82.29,87,78,1.7,broken clouds
620,Maple Creek,CA,2022-02-07 01:56:37,49.9168,-109.4848,45.01,65,0,10.36,clear sky
621,Mayumba,GA,2022-02-07 01:56:38,-3.432,10.6554,76.28,92,51,7.27,broken clouds
622,Manaus,BR,2022-02-07 01:53:47,-3.1019,-60.025,79.3,100,75,6.91,broken clouds
623,Ahipara,NZ,2022-02-07 01:56:12,-35.1667,173.1667,75.16,96,95,6.08,overcast clouds
624,Benguela,AO,2022-02-07 01:56:39,-12.5763,13.4055,76.68,70,100,1.97,overcast clouds
625,Pishin,PK,2022-02-07 01:56:40,30.5803,66.9961,38.88,43,0,1.95,clear sky
626,Inta,RU,2022-02-07 01:56:40,66.0317,60.1659,4.21,85,100,4.68,overcast clouds
627,Gamba,GA,2022-02-07 01:56:40,-2.65,10.0,76.3,92,16,4.54,few clouds
628,Aksarayskiy,RU,2022-02-07 01:56:41,46.7924,48.0119,30.15,95,100,7.14,snow
629,Denpasar,ID,2022-02-07 01:56:41,-8.65,115.2167,85.71,84,20,10.36,few clouds
630,Takoradi,GH,2022-02-07 01:56:42,4.8845,-1.7554,79.05,86,100,6.46,overcast clouds
631,Bosaso,SO,2022-02-07 01:55:51,11.2842,49.1816,70.75,76,12,1.72,few clouds
632,Kabompo,ZM,2022-02-07 01:56:42,-13.5927,24.2008,64.8,99,100,2.28,moderate rain
633,Yerbogachen,RU,2022-02-07 01:56:41,61.2767,108.0108,-10.62,99,98,2.66,overcast clouds
634,Siocon,PH,2022-02-07 01:56:43,7.7061,122.1353,84.99,64,90,4.83,overcast clouds
635,Okha,RU,2022-02-07 01:56:44,53.5739,142.9478,3.92,94,100,24.07,light snow
636,Challapata,BO,2022-02-07 01:56:44,-18.9,-66.7667,47.88,71,90,7.09,overcast clouds
637,Aojiang,CN,2022-02-07 01:56:45,22.9421,116.0359,59.02,81,100,12.82,overcast clouds
638,Svetlogorsk,BY,2022-02-07 01:56:45,52.6333,29.7333,32.58,96,100,14.32,overcast clouds
639,Decatur,US,2022-02-07 01:56:45,39.8403,-88.9548,30.74,96,26,8.43,scattered clouds
640,Morro Bay,US,2022-02-07 01:52:48,35.3658,-120.8499,63.21,63,0,1.01,clear sky
641,Juchen,DE,2022-02-07 01:56:46,51.1,6.5,39.72,88,20,3.0,few clouds
642,Genc,TR,2022-02-07 01:56:47,38.7507,40.5603,10.94,82,3,3.53,clear sky
643,Vila Franca Do Campo,PT,2022-02-07 01:56:48,37.7167,-25.4333,60.19,84,30,11.99,scattered clouds
644,Vestmanna,FO,2022-02-07 01:56:49,62.1564,-7.1664,31.12,59,20,13.8,few clouds
645,Hanna,CA,2022-02-07 01:55:14,51.6334,-111.9018,38.86,61,17,10.0,few clouds
646,Kaset Sombun,TH,2022-02-07 01:56:51,16.2805,101.9542,74.44,55,97,3.36,overcast clouds
647,Yinchuan,CN,2022-02-07 01:56:51,38.4681,106.2731,22.33,86,100,3.4,light snow
648,Klaksvik,FO,2022-02-07 01:56:52,62.2266,-6.589,32.92,51,100,20.38,overcast clouds
649,Pandrup,DK,2022-02-07 01:56:52,57.2215,9.6757,37.31,81,11,14.97,few clouds
650,Aviles,ES,2022-02-07 01:56:54,43.5547,-5.9248,47.77,74,100,3.0,overcast clouds
651,San Vicente,AR,2022-02-07 01:56:55,-26.6167,-54.1333,59.86,61,0,2.91,clear sky
652,Antofagasta,CL,2022-02-07 01:56:55,-23.65,-70.4,67.28,78,32,1.99,scattered clouds
653,Inhambane,MZ,2022-02-07 01:56:55,-23.865,35.3833,76.73,81,75,14.16,broken clouds
654,Hauterive,FR,2022-02-07 01:56:56,46.0901,3.4459,50.76,88,100,14.41,overcast clouds
655,Mana,GF,2022-02-07 01:56:56,5.6592,-53.7767,77.86,85,100,8.25,overcast clouds
656,Houma,US,2022-02-07 01:56:57,29.5958,-90.7195,48.0,62,0,4.56,clear sky
657,Kopavogur,IS,2022-02-07 01:56:57,64.1123,-21.913,32.31,59,100,19.57,heavy snow
658,Oriximina,BR,2022-02-07 01:56:59,-1.7656,-55.8661,74.5,93,100,3.04,overcast clouds
659,Gwadar,PK,2022-02-07 01:56:59,25.1216,62.3254,68.97,71,0,5.53,clear sky
660,Khandyga,RU,2022-02-07 01:57:00,62.6667,135.6,-25.29,90,93,0.92,overcast clouds
661,Kochi,IN,2022-02-07 01:53:02,9.9399,76.2602,71.58,84,5,5.86,clear sky
662,Aranda De Duero,ES,2022-02-07 01:57:00,41.6704,-3.6892,35.53,64,67,3.47,broken clouds
663,Helong,CN,2022-02-07 01:57:01,42.5397,128.9972,18.77,57,53,9.28,broken clouds
664,Taoudenni,ML,2022-02-07 01:55:33,22.6783,-3.9836,65.59,14,2,10.22,clear sky
665,Preobrazheniye,RU,2022-02-07 01:57:01,42.9019,133.9064,17.37,46,7,7.87,clear sky
666,Aktash,RU,2022-02-07 01:57:02,50.3,87.7333,-16.06,60,0,5.06,clear sky
667,Odweyne,SO,2022-02-07 01:57:02,9.4092,45.064,62.24,74,96,8.43,overcast clouds
668,Chadan,RU,2022-02-07 01:57:03,51.2833,91.5833,-28.39,98,47,1.57,scattered clouds
669,Los Zacatones,MX,2022-02-07 01:57:04,22.95,-102.05,59.65,45,91,12.06,overcast clouds
670,Valdivia,CL,2022-02-07 01:52:20,-39.8142,-73.2459,73.49,69,0,2.75,clear sky
671,Chicama,PE,2022-02-07 01:57:05,-7.8447,-79.1469,66.74,73,99,5.35,overcast clouds
672,Moron,AR,2022-02-07 01:57:05,-34.6534,-58.6198,67.75,76,12,6.8,few clouds
673,Bella Vista,US,2022-02-07 01:57:06,36.4295,-94.2316,38.32,71,0,0.0,clear sky
674,Inirida,CO,2022-02-07 01:55:36,3.8653,-67.9239,77.31,82,87,1.05,overcast clouds
675,Maun,BW,2022-02-07 01:57:07,-19.9833,23.4167,66.69,71,3,7.25,clear sky
676,Toyohashi,JP,2022-02-07 01:57:07,34.7667,137.3833,40.87,43,25,12.5,scattered clouds
677,Petatlan,MX,2022-02-07 01:57:07,17.5167,-101.2667,74.41,73,52,3.47,broken clouds
678,Tsabong,BW,2022-02-07 01:57:08,-26.0217,22.401,73.2,50,58,7.83,broken clouds
679,Songjianghe,CN,2022-02-07 01:57:09,42.1859,127.479,13.48,71,81,7.61,broken clouds
